"Task Aware Debugger for GDB" version 11.4.0 (202107011009)
(c) 2016-2021 NXP Semiconductors, Inc.
==================================
01:10:37.741 INFO: [TadModel] DSF session ID 0 has started.
01:10:43.554 INFO: [TadState] TAD state changed: DEBUG_STARTED -> DEBUG_INIT_0 (RESUMED, USER_REQUEST)
01:10:43.599 INFO: [TadState] TAD state changed: DEBUG_INIT_0 -> DEBUG_INIT_1 (SUSPENDED, SIGNAL)
01:10:44.818 INFO: [TadState] TAD state changed: DEBUG_INIT_1 -> DEBUG_SUSPENDED (RESUMED, USER_REQUEST)
01:10:45.58 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_SUSPENDED (SUSPENDED, BREAKPOINT)
01:10:54.678 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_RESUMED (RESUMED, STEP)
01:10:54.890 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:10:58.831 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:10:59.83 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:10:59.507 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:10:59.731 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:11:00.170 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:11:00.394 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:11:32.154 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:11:32.413 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:11:33.30 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:11:33.245 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:12:44.985 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:12:45.234 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:13:09.624 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:13:09.886 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:13:19.784 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:13:20.25 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:14:02.299 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:14:02.567 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
01:15:30.413 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:15:30.690 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
01:15:42.734 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
01:15:42.918 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
01:15:46.344 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:15:46.641 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:15:47.799 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:15:47.927 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:15:49.16 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:15:49.441 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:15:52.105 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:15:52.426 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:15:55.296 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
01:16:00.948 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
01:16:06.431 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:16:06.720 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
01:16:09.899 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
01:16:10.80 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
01:16:11.658 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:16:11.934 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:16:13.967 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:16:14.72 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
01:16:15.417 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
01:16:35.802 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
01:16:43.205 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
01:16:43.336 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
01:16:52.32 INFO: [TadModel] DSF session ID 0 has ended.
