"Task Aware Debugger for GDB" version 11.4.0 (202107011009)
(c) 2016-2021 NXP Semiconductors, Inc.
==================================
12:13:55.32 INFO: [TadModel] DSF session ID 0 has started.
12:14:02.82 INFO: [TadState] TAD state changed: DEBUG_STARTED -> DEBUG_INIT_0 (RESUMED, USER_REQUEST)
12:14:02.154 INFO: [TadState] TAD state changed: DEBUG_INIT_0 -> DEBUG_INIT_1 (SUSPENDED, SIGNAL)
12:14:03.713 INFO: [TadState] TAD state changed: DEBUG_INIT_1 -> DEBUG_SUSPENDED (RESUMED, USER_REQUEST)
12:14:04.23 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_SUSPENDED (SUSPENDED, BREAKPOINT)
12:15:33.611 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_RESUMED (RESUMED, STEP)
12:15:33.801 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:15:34.653 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:15:34.886 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:01.900 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:02.107 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:10.840 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:11.57 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:11.402 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:11.614 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:11.945 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:12.145 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:19.707 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:19.906 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:32.129 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:32.339 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:38.866 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:39.78 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:41.656 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:41.909 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:42.320 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:42.544 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:42.976 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:43.65 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:43.514 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:43.615 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:44.611 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:44.850 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:48.897 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:49.187 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:16:58.621 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:16:58.818 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:17:22.534 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:17:22.727 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:17:35.547 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:17:35.618 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:17:38.791 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:17:38.947 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:17:44.714 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:17:44.869 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
12:17:48.514 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
12:17:48.745 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
